251.220.122.133/32	182.153.90.62/32	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
98.119.38.0/24	47.166.204.96/29	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
98.119.40.0/21	69.69.67.242/32	0 : 65535	5015 : 5015	0x06/0xFF	0x0000/0x0000	
97.29.32.0/21	47.166.204.110/32	0 : 65535	514 : 514	0x11/0xFF	0x0000/0x0000	
25.238.128.0/21	47.166.204.110/32	0 : 65535	1521 : 1521	0x06/0xFF	0x0000/0x0000	
25.238.128.0/21	222.205.142.22/32	0 : 65535	1521 : 1521	0x06/0xFF	0x0000/0x0000	
25.238.128.0/21	69.76.224.16/32	0 : 65535	8080 : 8080	0x06/0xFF	0x0000/0x0000	
25.238.128.0/21	69.76.234.220/32	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
25.238.128.0/21	27.248.246.77/32	0 : 65535	3337 : 3337	0x06/0xFF	0x0000/0x0000	
25.238.128.0/21	47.166.204.110/32	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
97.29.86.192/27	47.166.204.104/30	0 : 65535	22014 : 22029	0x11/0xFF	0x0000/0x0000	
97.29.46.0/24	47.166.204.108/31	0 : 65535	4011 : 4014	0x06/0xFF	0x0000/0x0000	
29.116.68.192/26	97.5.250.112/28	0 : 65535	3106 : 3108	0x11/0xFF	0x0000/0x0000	
29.8.2.0/23	79.109.114.56/31	0 : 65535	6664 : 6665	0x06/0xFF	0x0000/0x0000	
72.173.40.128/27	151.180.5.128/25	0 : 65535	162 : 162	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	47.166.204.128/25	0 : 65535	25 : 25	0x11/0xFF	0x0000/0x0000	
66.84.32.0/21	69.69.67.240/31	0 : 65535	5100 : 5100	0x11/0xFF	0x0000/0x0000	
68.45.144.0/21	97.22.15.140/31	0 : 65535	3108 : 3108	0x11/0xFF	0x0000/0x0000	
29.8.8.0/21	222.13.242.214/31	0 : 65535	55666 : 55666	0x06/0xFF	0x0000/0x0000	
24.33.0.0/21	17.114.120.204/31	0 : 65535	443 : 443	0x06/0xFF	0x0000/0x0000	
25.238.128.0/21	69.69.64.84/31	0 : 65535	5011 : 5011	0x06/0xFF	0x0000/0x0000	
68.45.72.0/23	97.22.15.128/29	0 : 65535	2344 : 2344	0x06/0xFF	0x0000/0x0000	
110.210.236.0/23	251.222.247.168/29	0 : 65535	20555 : 20555	0x06/0xFF	0x0000/0x0000	
18.108.14.0/23	96.186.146.184/29	0 : 65535	3206 : 3206	0x06/0xFF	0x0000/0x0000	
29.8.2.0/23	27.248.246.64/29	0 : 65535	80 : 80	0x11/0xFF	0x0000/0x0000	
25.238.138.0/23	47.166.204.96/29	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
25.238.138.0/23	69.76.234.208/29	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
68.45.208.0/20	43.198.218.117/32	0 : 65535	8080 : 8080	0x11/0xFF	0x0000/0x0000	
97.29.48.0/20	100.180.171.169/32	0 : 65535	1780 : 1780	0x11/0xFF	0x0000/0x0000	
18.108.16.0/20	97.54.214.139/32	0 : 65535	25 : 25	0x06/0xFF	0x0000/0x0000	
18.108.16.0/20	97.54.223.228/32	0 : 65535	5190 : 5190	0x06/0xFF	0x0000/0x0000	
18.108.16.0/20	18.108.9.245/32	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
18.108.16.0/20	47.166.204.110/32	0 : 65535	5050 : 5050	0x06/0xFF	0x0000/0x0000	
29.116.80.0/20	97.7.122.171/32	0 : 65535	25 : 25	0x06/0xFF	0x0000/0x0000	
25.238.144.0/20	68.45.90.235/32	0 : 65535	2345 : 2345	0x06/0xFF	0x0000/0x0000	
25.238.144.0/20	47.166.204.110/32	0 : 65535	3106 : 3106	0x11/0xFF	0x0000/0x0000	
25.238.144.0/20	69.76.224.16/32	0 : 65535	3333 : 3333	0x11/0xFF	0x0000/0x0000	
25.238.144.0/20	47.166.204.110/32	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
25.238.144.0/20	69.76.234.220/32	0 : 65535	443 : 443	0x06/0xFF	0x0000/0x0000	
68.45.195.0/25	43.198.218.64/27	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
18.107.107.128/25	100.180.180.160/27	0 : 65535	3333 : 3333	0x06/0xFF	0x0000/0x0000	
25.238.136.128/25	69.76.234.224/27	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
97.29.32.0/21	69.69.67.242/32	0 : 65535	20 : 21	0x06/0xFF	0x0000/0x0000	
97.29.47.160/27	69.69.67.128/26	0 : 65535	543 : 545	0x06/0xFF	0x0000/0x0000	
25.238.137.0/24	69.22.10.224/28	0 : 65535	162 : 162	0x11/0xFF	0x0000/0x0000	
25.238.137.0/24	69.69.65.224/28	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
25.238.137.0/24	69.69.65.160/28	0 : 65535	25 : 25	0x11/0xFF	0x0000/0x0000	
25.238.137.0/24	27.248.246.80/28	0 : 65535	80 : 80	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	69.76.234.128/26	0 : 65535	20 : 21	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	47.166.204.0/26	0 : 65535	20 : 21	0x06/0xFF	0x0000/0x0000	
25.238.136.128/25	47.166.204.112/28	0 : 65535	749 : 751	0x06/0xFF	0x0000/0x0000	
25.238.136.128/25	69.69.59.16/28	0 : 65535	20 : 21	0x06/0xFF	0x0000/0x0000	
68.45.74.0/24	43.198.218.64/27	0 : 65535	143 : 143	0x06/0xFF	0x0000/0x0000	
97.29.46.0/24	251.222.244.96/27	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
97.29.46.0/24	69.69.67.192/27	0 : 65535	3000 : 3000	0x11/0xFF	0x0000/0x0000	
25.238.137.0/24	47.166.204.64/27	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
68.45.195.0/25	251.215.50.64/26	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
29.8.0.128/25	47.166.204.0/26	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
29.8.0.128/25	27.248.246.0/26	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
29.8.0.128/25	47.166.204.0/26	0 : 65535	80 : 80	0x11/0xFF	0x0000/0x0000	
25.238.136.128/25	67.225.191.128/26	0 : 65535	3015 : 3015	0x06/0xFF	0x0000/0x0000	
110.210.192.0/19	43.198.218.117/32	0 : 65535	161 : 161	0x11/0xFF	0x0000/0x0000	
24.33.32.0/19	47.166.204.110/32	0 : 65535	5190 : 5190	0x06/0xFF	0x0000/0x0000	
25.238.160.0/19	47.166.204.110/32	0 : 65535	51770 : 51770	0x11/0xFF	0x0000/0x0000	
25.238.160.0/19	27.248.246.77/32	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
25.238.160.0/19	47.166.204.110/32	0 : 65535	69 : 69	0x11/0xFF	0x0000/0x0000	
25.238.160.0/19	69.69.59.8/32	0 : 65535	69 : 69	0x11/0xFF	0x0000/0x0000	
98.119.39.96/27	251.222.247.0/24	0 : 65535	754 : 754	0x06/0xFF	0x0000/0x0000	
98.119.39.96/27	47.166.205.0/24	0 : 65535	5050 : 5050	0x06/0xFF	0x0000/0x0000	
97.29.47.160/27	97.29.237.0/24	0 : 65535	7426 : 7426	0x06/0xFF	0x0000/0x0000	
98.119.48.0/20	47.166.204.108/31	0 : 65535	3030 : 3030	0x11/0xFF	0x0000/0x0000	
29.8.16.0/20	97.22.3.104/31	0 : 65535	162 : 162	0x06/0xFF	0x0000/0x0000	
25.238.144.0/20	47.166.204.108/31	0 : 65535	25 : 25	0x06/0xFF	0x0000/0x0000	
25.238.144.0/20	69.69.67.240/31	0 : 65535	5000 : 5000	0x06/0xFF	0x0000/0x0000	
97.29.86.64/28	97.22.14.0/23	0 : 65535	54488 : 54488	0x06/0xFF	0x0000/0x0000	
97.29.47.144/28	97.29.22.176/29	0 : 65535	839 : 909	0x06/0xFF	0x0000/0x0000	
18.108.12.192/26	27.248.246.128/25	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
25.238.138.0/23	69.22.1.176/28	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
25.238.128.0/21	47.166.204.104/30	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
151.182.192.0/18	151.180.2.35/32	0 : 65535	514 : 514	0x11/0xFF	0x0000/0x0000	
29.8.64.0/18	222.13.242.220/32	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
24.33.64.0/18	17.114.69.204/32	0 : 65535	139 : 139	0x11/0xFF	0x0000/0x0000	
25.238.192.0/18	47.166.204.110/32	0 : 65535	139 : 139	0x11/0xFF	0x0000/0x0000	
25.238.192.0/18	47.166.204.110/32	0 : 65535	3114 : 3114	0x11/0xFF	0x0000/0x0000	
25.238.192.0/18	69.69.67.242/32	0 : 65535	3114 : 3114	0x11/0xFF	0x0000/0x0000	
68.45.152.0/22	43.198.218.96/28	0 : 65535	1111 : 1111	0x06/0xFF	0x0000/0x0000	
18.108.8.0/22	47.166.204.112/28	0 : 65535	25 : 25	0x06/0xFF	0x0000/0x0000	
29.116.84.0/22	97.7.179.0/28	0 : 65535	25 : 25	0x06/0xFF	0x0000/0x0000	
29.8.4.0/22	47.166.204.112/28	0 : 65535	88 : 88	0x06/0xFF	0x0000/0x0000	
25.238.140.0/22	67.225.191.240/28	0 : 65535	25 : 25	0x11/0xFF	0x0000/0x0000	
25.238.140.0/22	69.76.224.0/28	0 : 65535	5020 : 5020	0x11/0xFF	0x0000/0x0000	
68.45.224.0/19	251.215.50.248/31	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
18.108.32.0/19	18.108.239.152/31	0 : 65535	53 : 53	0x06/0xFF	0x0000/0x0000	
110.210.236.0/23	43.198.218.64/27	0 : 65535	161 : 161	0x11/0xFF	0x0000/0x0000	
98.119.36.0/23	69.69.67.192/27	0 : 65535	5810 : 5810	0x06/0xFF	0x0000/0x0000	
97.29.44.0/23	105.76.67.192/27	0 : 65535	25 : 25	0x11/0xFF	0x0000/0x0000	
97.29.44.0/23	47.166.204.64/27	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
97.29.44.0/23	110.223.245.128/27	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
29.8.2.0/23	66.30.200.0/27	0 : 65535	88 : 88	0x06/0xFF	0x0000/0x0000	
25.238.138.0/23	68.45.222.0/27	0 : 65535	5005 : 5005	0x06/0xFF	0x0000/0x0000	
25.238.138.0/23	69.69.59.32/27	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
98.119.39.96/27	47.166.204.110/32	0 : 65535	4120 : 5120	0x11/0xFF	0x0000/0x0000	
97.29.46.0/24	97.22.15.0/26	0 : 65535	5001 : 5001	0x06/0xFF	0x0000/0x0000	
18.108.13.0/24	97.54.220.192/26	0 : 65535	1701 : 1701	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	69.76.234.128/26	0 : 65535	3206 : 3216	0x11/0xFF	0x0000/0x0000	
151.139.128.0/18	222.205.15.138/31	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
68.45.0.0/18	43.198.218.118/31	0 : 65535	5000 : 5000	0x06/0xFF	0x0000/0x0000	
73.183.64.0/23	43.198.218.0/26	0 : 65535	25 : 25	0x11/0xFF	0x0000/0x0000	
67.163.75.171/32	67.225.191.225/32	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
69.69.187.140/32	69.69.67.242/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
98.119.39.95/32	251.222.244.135/32	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
98.119.39.95/32	251.222.244.135/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
97.29.47.136/32	47.166.204.110/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
18.107.107.77/32	100.180.187.43/32	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
18.108.12.163/32	96.186.146.169/32	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
24.33.13.191/32	67.225.173.154/32	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
25.238.136.74/32	27.248.246.77/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
25.238.136.74/32	69.69.59.8/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
25.238.136.74/32	47.166.204.110/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
25.238.136.74/32	47.166.204.110/32	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
98.119.39.96/27	47.166.200.0/22	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
18.108.12.128/27	100.180.172.0/22	0 : 65535	69 : 69	0x11/0xFF	0x0000/0x0000	
29.8.0.0/27	79.109.112.0/22	0 : 65535	55666 : 55666	0x06/0xFF	0x0000/0x0000	
29.8.0.0/27	79.109.116.0/22	0 : 65535	5035 : 5035	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	67.225.184.0/22	0 : 65535	754 : 754	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	27.248.240.0/22	0 : 65535	1812 : 1812	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	47.166.200.0/22	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	69.69.68.0/22	0 : 65535	139 : 139	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	69.69.68.0/22	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	69.69.68.0/22	0 : 65535	5730 : 5730	0x06/0xFF	0x0000/0x0000	
18.108.8.0/22	100.180.171.64/27	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
25.238.140.0/22	27.248.246.96/27	0 : 65535	3015 : 3015	0x06/0xFF	0x0000/0x0000	
29.8.0.64/26	47.166.206.0/23	0 : 65535	139 : 139	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	69.76.226.0/23	0 : 65535	161 : 161	0x11/0xFF	0x0000/0x0000	
25.238.136.0/26	27.248.244.0/23	0 : 65535	2344 : 2344	0x06/0xFF	0x0000/0x0000	
25.238.128.0/21	47.166.204.112/28	0 : 65535	7113 : 7113	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	47.166.192.0/21	0 : 65535	53 : 53	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	47.166.192.0/21	0 : 65535	3200 : 3200	0x06/0xFF	0x0000/0x0000	
151.139.17.114/31	182.153.197.184/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
68.45.195.174/31	68.45.217.27/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
97.29.47.138/31	47.166.204.110/32	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
24.33.13.188/31	67.225.104.80/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
110.210.238.131/32	251.222.247.160/31	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
25.238.136.74/32	27.248.246.78/31	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
25.238.136.74/32	69.69.67.240/31	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
98.119.128.0/17	69.69.67.240/31	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
97.29.128.0/17	47.166.204.108/31	0 : 65535	8080 : 8080	0x06/0xFF	0x0000/0x0000	
29.8.128.0/17	66.147.234.116/31	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
25.238.0.0/17	47.166.204.108/31	0 : 65535	42 : 42	0x11/0xFF	0x0000/0x0000	
98.119.128.0/17	251.222.244.150/32	0 : 65535	137 : 138	0x06/0xFF	0x0000/0x0000	
98.119.0.0/16	47.166.204.110/32	0 : 65535	30210 : 30210	0x11/0xFF	0x0000/0x0000	
97.28.0.0/16	47.166.204.110/32	0 : 65535	3334 : 3334	0x06/0xFF	0x0000/0x0000	
97.28.0.0/16	47.166.204.110/32	0 : 65535	9993 : 9993	0x11/0xFF	0x0000/0x0000	
97.28.0.0/16	47.166.204.110/32	0 : 65535	3106 : 3106	0x06/0xFF	0x0000/0x0000	
18.109.0.0/16	222.13.242.70/32	0 : 65535	69 : 69	0x11/0xFF	0x0000/0x0000	
24.32.0.0/16	67.239.129.227/32	0 : 65535	5190 : 5190	0x06/0xFF	0x0000/0x0000	
25.239.0.0/16	47.166.204.110/32	0 : 65535	6116 : 6116	0x06/0xFF	0x0000/0x0000	
25.239.0.0/16	69.76.234.220/32	0 : 65535	51752 : 51752	0x06/0xFF	0x0000/0x0000	
25.239.0.0/16	27.248.246.77/32	0 : 65535	3001 : 3001	0x06/0xFF	0x0000/0x0000	
25.239.0.0/16	222.205.15.137/32	0 : 65535	9000 : 9000	0x06/0xFF	0x0000/0x0000	
25.239.0.0/16	27.248.246.77/32	0 : 65535	69 : 69	0x06/0xFF	0x0000/0x0000	
18.108.12.192/26	97.54.212.0/22	0 : 65535	3333 : 3333	0x06/0xFF	0x0000/0x0000	
151.139.0.0/16	182.153.160.112/32	0 : 65535	20 : 21	0x06/0xFF	0x0000/0x0000	
68.45.208.0/20	251.215.50.224/27	0 : 65535	3200 : 3200	0x06/0xFF	0x0000/0x0000	
97.29.48.0/20	47.166.204.64/27	0 : 65535	88 : 88	0x11/0xFF	0x0000/0x0000	
29.8.16.0/20	222.13.242.224/27	0 : 65535	3301 : 3301	0x06/0xFF	0x0000/0x0000	
25.238.144.0/20	47.166.204.64/27	0 : 65535	4001 : 4001	0x06/0xFF	0x0000/0x0000	
25.238.144.0/20	47.166.204.64/27	0 : 65535	55666 : 55666	0x06/0xFF	0x0000/0x0000	
97.29.86.244/30	69.69.67.242/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
97.30.0.0/15	97.29.94.73/32	0 : 65535	3333 : 3333	0x06/0xFF	0x0000/0x0000	
97.30.0.0/15	47.166.204.110/32	0 : 65535	5001 : 5001	0x06/0xFF	0x0000/0x0000	
18.110.0.0/15	47.166.204.110/32	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
18.110.0.0/15	27.248.246.77/32	0 : 65535	544 : 544	0x06/0xFF	0x0000/0x0000	
18.110.0.0/15	22.101.144.203/32	0 : 65535	80 : 80	0x11/0xFF	0x0000/0x0000	
29.10.0.0/15	79.109.118.113/32	0 : 65535	139 : 139	0x06/0xFF	0x0000/0x0000	
25.236.0.0/15	27.248.246.77/32	0 : 65535	5190 : 5190	0x06/0xFF	0x0000/0x0000	
25.236.0.0/15	18.108.9.46/32	0 : 65535	123 : 123	0x06/0xFF	0x0000/0x0000	
97.28.0.0/16	47.166.204.108/31	0 : 65535	20555 : 20555	0x06/0xFF	0x0000/0x0000	
25.239.0.0/16	27.248.246.78/31	0 : 65535	162 : 162	0x06/0xFF	0x0000/0x0000	
25.239.0.0/16	47.166.204.108/31	0 : 65535	5160 : 5160	0x06/0xFF	0x0000/0x0000	
97.29.47.137/32	47.166.204.108/31	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
24.33.13.191/32	47.166.204.108/31	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
25.238.136.74/32	47.166.204.108/31	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
18.108.32.0/19	98.119.72.224/28	0 : 65535	9993 : 9993	0x06/0xFF	0x0000/0x0000	
18.108.32.0/19	97.54.220.224/28	0 : 65535	3206 : 3206	0x06/0xFF	0x0000/0x0000	
25.238.160.0/19	47.166.204.112/28	0 : 65535	42 : 42	0x06/0xFF	0x0000/0x0000	
25.238.136.72/31	68.45.42.92/31	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
25.238.160.0/19	69.69.59.8/32	0 : 65535	22014 : 22029	0x06/0xFF	0x0000/0x0000	
25.238.0.0/17	69.69.64.84/31	0 : 65535	2852 : 2854	0x06/0xFF	0x0000/0x0000	
25.238.128.0/21	47.166.204.0/26	0 : 65535	29301 : 29301	0x06/0xFF	0x0000/0x0000	
68.45.208.0/20	97.31.243.0/26	0 : 65535	9993 : 9993	0x11/0xFF	0x0000/0x0000	
97.29.64.0/20	47.166.204.0/26	0 : 65535	88 : 88	0x06/0xFF	0x0000/0x0000	
24.33.16.0/20	67.225.163.128/26	0 : 65535	754 : 754	0x06/0xFF	0x0000/0x0000	
25.238.144.0/20	69.69.59.64/26	0 : 65535	54488 : 54488	0x06/0xFF	0x0000/0x0000	
110.210.238.128/31	108.133.86.16/31	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
98.119.0.0/19	47.166.204.64/27	0 : 65535	5001 : 5001	0x06/0xFF	0x0000/0x0000	
24.33.32.0/19	67.225.173.160/27	0 : 65535	3106 : 3106	0x11/0xFF	0x0000/0x0000	
25.238.160.0/19	69.76.234.224/27	0 : 65535	119 : 119	0x06/0xFF	0x0000/0x0000	
98.119.64.0/18	47.166.204.112/28	0 : 65535	88 : 88	0x11/0xFF	0x0000/0x0000	
18.108.64.0/18	98.119.139.96/28	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
25.236.0.0/15	47.166.204.110/32	0 : 65535	29300 : 29301	0x06/0xFF	0x0000/0x0000	
110.210.238.144/28	251.222.247.80/32	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
97.29.47.144/28	97.29.49.47/32	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
18.108.12.176/28	47.166.204.110/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
97.29.86.80/29	251.222.244.132/31	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
97.29.47.128/29	97.29.77.22/31	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
25.238.136.64/29	47.166.204.108/31	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
97.29.47.138/31	100.180.0.0/14	0 : 65535	123 : 123	0x11/0xFF	0x0000/0x0000	
25.238.136.72/31	69.72.0.0/14	0 : 65535	161 : 161	0x06/0xFF	0x0000/0x0000	
97.30.0.0/15	47.166.204.110/32	0 : 65535	4011 : 4014	0x11/0xFF	0x0000/0x0000	
18.108.12.163/32	47.168.0.0/13	0 : 65535	1111 : 1111	0x06/0xFF	0x0000/0x0000	
25.238.136.74/32	69.24.0.0/13	0 : 65535	29301 : 29301	0x06/0xFF	0x0000/0x0000	
25.238.136.74/32	47.168.0.0/13	0 : 65535	54488 : 54488	0x06/0xFF	0x0000/0x0000	
25.238.136.74/32	222.192.0.0/13	0 : 65535	2344 : 2344	0x06/0xFF	0x0000/0x0000	
25.238.136.64/29	67.225.191.229/32	0 : 65535	0 : 65535	0x04/0xFF	0x0000/0x0000	
110.210.238.144/28	43.198.218.118/31	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
98.119.39.64/28	69.69.67.242/32	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
97.28.0.0/16	251.222.244.112/28	0 : 65535	1812 : 1812	0x06/0xFF	0x0000/0x0000	
97.29.47.128/29	97.28.0.0/15	0 : 65535	5020 : 5020	0x06/0xFF	0x0000/0x0000	
18.104.0.0/13	18.96.96.112/31	0 : 65535	42 : 42	0x11/0xFF	0x0000/0x0000	
24.32.0.0/12	47.166.204.110/32	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
25.240.0.0/12	69.76.234.220/32	0 : 65535	1111 : 1111	0x11/0xFF	0x0000/0x0000	
24.34.0.0/15	67.225.104.184/29	0 : 65535	3301 : 3301	0x06/0xFF	0x0000/0x0000	
25.236.0.0/15	27.248.246.64/29	0 : 65535	3015 : 3015	0x11/0xFF	0x0000/0x0000	
25.238.136.96/27	69.69.67.242/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
69.67.49.64/26	69.76.234.220/32	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	69.76.224.16/32	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
25.238.136.0/26	27.248.246.77/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
68.44.0.0/16	68.46.213.32/27	0 : 65535	514 : 514	0x06/0xFF	0x0000/0x0000	
25.239.0.0/16	69.76.234.224/27	0 : 65535	88 : 88	0x06/0xFF	0x0000/0x0000	
110.210.238.144/28	251.222.247.84/30	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
97.29.47.144/28	47.166.204.104/30	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
25.238.136.80/28	47.166.204.104/30	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
25.238.136.80/28	47.166.204.104/30	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
97.29.47.160/27	47.166.204.110/32	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
25.238.136.96/27	47.166.204.110/32	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
29.116.82.208/28	97.7.26.80/31	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
25.238.136.96/27	47.166.204.108/31	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
25.238.136.96/27	69.76.234.222/31	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
25.238.0.0/17	69.69.59.64/26	0 : 65535	2105 : 2105	0x06/0xFF	0x0000/0x0000	
248.132.0.0/15	222.205.15.160/27	0 : 65535	1701 : 1701	0x06/0xFF	0x0000/0x0000	
25.236.0.0/15	14.55.188.192/27	0 : 65535	1701 : 1701	0x06/0xFF	0x0000/0x0000	
151.139.183.128/26	222.205.15.138/31	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
18.107.104.0/26	47.166.204.108/31	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
25.238.136.0/26	47.166.204.108/31	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
97.24.0.0/13	47.166.204.96/29	0 : 65535	3004 : 3004	0x11/0xFF	0x0000/0x0000	
97.29.47.160/27	47.166.204.108/31	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
18.108.12.128/27	98.119.68.4/31	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
25.238.136.96/27	18.108.188.20/31	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
97.29.47.0/25	69.69.67.242/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
29.8.0.128/25	27.248.246.77/32	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
24.33.13.0/25	47.166.204.110/32	0 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
25.238.136.128/25	27.248.246.77/32	0 : 65535	1024 : 65535	0x06/0xFF	0x0000/0x0000	
97.24.0.0/14	47.166.204.112/28	0 : 65535	2345 : 2345	0x06/0xFF	0x0000/0x0000	
29.116.0.0/14	47.166.204.112/28	0 : 65535	80 : 80	0x06/0xFF	0x0000/0x0000	
29.12.0.0/14	79.109.118.96/28	0 : 65535	25 : 25	0x06/0xFF	0x0000/0x0000	
25.232.0.0/14	68.46.211.32/28	0 : 65535	5001 : 5001	0x11/0xFF	0x0000/0x0000	
24.33.13.160/28	67.225.104.84/30	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
